slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
561,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,255,52.4,24,9.4,3.2,45,2750,673,1.1,9.2,617,0.9,6.905,754,0,0,0,0.6,0.009,49.3
562,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,221,52.4,24,9.4,3.2,74,2750,652,1.1,9.2,626,0.9,6.905,765,0,0,0,0.6,0.01,46.5
563,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,192,52.4,24,9.4,3.2,103,2750,649,1.1,9.2,623,0.9,6.905,762,0,0,0,0.6,0.011,43
564,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,271,0,0,0,0,0,2750,725,1.1,9.2,608,0.9,6.905,744,0,0,0,0.6,0.008,46
565,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,227,52.4,24,9.4,3.2,40,2750,703,1.1,9.2,617,0.9,6.905,754,0,0,0,0.6,0.009,43.7
566,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,197,52.4,24,9.4,3.2,66,2750,683,1.1,9.2,626,0.9,6.905,765,0,0,0,0.6,0.01,40.5
567,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,170,52.4,24,9.4,3.2,92,2750,680,1.1,9.2,624,0.9,6.905,762,0,0,0,0.6,0.011,36.8
568,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,244,0,0,0,0,0,2750,754,1.1,9.2,606,0.9,6.905,740,0,0,0,0.6,0.008,39.1
569,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,204,52.4,24,9.4,3.2,36,2750,732,1.1,9.2,614,0.9,6.905,751,0,0,0,0.6,0.009,36.9
570,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,177,52.4,24,9.4,3.2,59,2750,712,1.1,9.2,624,0.9,6.905,763,0,0,0,0.6,0.01,32.8
571,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,153,52.4,24,9.4,3.2,83,2750,709,1.1,9.2,622,0.9,6.905,760,0,0,0,0.6,0.011,30.3
572,122,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,222,0,0,0,0,0,2750,782,1.1,9.2,602,0.9,6.905,735,0,0,0,0.6,0.009,33.6
573,120,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,185,52.4,24,9.4,3.2,33,2750,760,1.1,9.2,611,0.9,6.905,746,0,0,0,0.6,0.01,31
574,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,161,52.4,24,9.4,3.2,54,2750,740,1.1,9.2,621,0.9,6.905,758,0,0,0,0.6,0.011,28.4
575,118,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,139,52.4,24,9.4,3.2,75,2750,738,1.1,9.2,619,0.9,6.905,756,0,0,0,0.6,0.011,27.7
576,118,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,337,0,0,0,0,0,2750,669,1.1,9.2,613,0.9,6.905,750,0,0,0,0.4,0.012,54.7
577,117,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,284,52.4,24,9.4,3.2,50,2750,645,1.1,9.2,619,0.9,6.905,757,0,0,0,0.4,0.012,47.3
578,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,249,52.4,24,9.4,3.2,83,2750,623,1.1,9.2,626,0.9,6.905,766,0,0,0,0.4,0.013,46.2
579,115,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,214,52.4,24,9.4,3.2,115,2750,621,1.1,9.2,625,0.9,6.905,763,0,0,0,0.4,0.014,41.7
580,117,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,293,0,0,0,0,0,2750,703,1.1,9.2,617,0.9,6.905,754,0,0,0,0.5,0.012,49
581,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,247,52.4,24,9.4,3.2,44,2750,679,1.1,9.2,623,0.9,6.905,761,0,0,0,0.5,0.013,45
582,115,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,216,52.4,24,9.4,3.2,72,2750,657,1.1,9.2,631,0.9,6.905,771,0,0,0,0.5,0.015,39.1
583,114,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,185,52.4,24,9.4,3.2,100,2750,656,1.1,9.2,630,0.9,6.905,769,0,0,0,0.5,0.015,34.4
584,117,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,260,0,0,0,0,0,2750,734,1.1,9.2,615,0.9,6.905,752,0,0,0,0.4,0.012,36.9
585,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,219,52.4,24,9.4,3.2,39,2750,710,1.1,9.2,622,0.9,6.905,761,0,0,0,0.4,0.015,34.9
586,115,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,192,52.4,24,9.4,3.2,64,2750,688,1.1,9.2,630,0.9,6.905,771,0,0,0,0.45,0.015,32.7
587,114,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,165,52.4,24,9.4,3.2,89,2750,686,1.1,9.2,630,0.9,6.905,769,0,0,0,0.4,0.015,27.5
588,117,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,234,0,0,0,0,0,2750,763,1.1,9.2,612,0.9,6.905,749,0,0,0,0.45,0.013,34.4
589,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,197,52.4,24,9.4,3.2,35,2750,739,1.1,9.2,620,0.9,6.905,757,0,0,0,0.45,0.014,30.2
590,115,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,173,52.4,24,9.4,3.2,58,2750,716,1.1,9.2,628,0.9,6.905,768,0,0,0,0.45,0.015,26.9
591,114,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,148,52.4,24,9.4,3.2,80,2750,716,1.1,9.2,628,0.9,6.905,767,0,0,0,0.45,0.015,23.5
592,117,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,213,0,0,0,0,0,2750,790,1.1,9.2,608,0.9,6.905,743,0,0,0,0.45,0.013,25.9
593,116,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,179,52.4,24,9.4,3.2,32,2750,767,1.1,9.2,616,0.9,6.905,752,0,0,0,0.45,0.014,25.8
594,115,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,157,52.4,24,9.4,3.2,52,2750,745,1.1,9.2,625,0.9,6.905,763,0,0,0,0.45,0.015,21.6
595,114,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,135,52.4,24,9.4,3.2,73,2750,744,1.1,9.2,624,0.9,6.905,762,0,0,0,0.45,0.015,19.3
596,142,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,406,0,0,0,0,0,2750,761,1.1,9.2,630,0.9,6.905,515,0,0,0,0.6,0.006,56.7
597,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,340,52.4,24,9.4,3.2,60,2750,757,1.1,9.2,627,0.9,6.905,513,0,0,0,0.6,0.006,53.6
598,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,300,52.4,24,9.4,3.2,100,2750,752,1.1,9.2,623,0.9,6.905,509,0,0,0,0.6,0.007,50.2
599,138,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,256,52.4,24,9.4,3.2,138,2750,732,1.1,9.2,633,0.9,6.905,518,0,0,0,0.6,0.007,45.2
600,142,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,355,0,0,0,0,0,2750,798,1.1,9.2,634,0.9,6.905,518,0,0,0,0.6,0.006,51.7
601,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,298,52.4,24,9.4,3.2,53,2750,794,1.1,9.2,631,0.9,6.905,516,0,0,0,0.6,0.006,48.9
602,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,263,52.4,24,9.4,3.2,88,2750,789,1.1,9.2,627,0.9,6.905,513,0,0,0,0.6,0.007,45.5
603,138,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,224,52.4,24,9.4,3.2,121,2750,770,1.1,9.2,637,0.9,6.905,522,0,0,0,0.6,0.007,42.2
604,142,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,316,0,0,0,0,0,2750,831,1.1,9.2,634,0.9,6.905,518,0,0,0,0.6,0.006,46.2
605,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,264,52.4,24,9.4,3.2,47,2750,829,1.1,9.2,632,0.9,6.905,517,0,0,0,0.6,0.006,43.2
606,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,233,52.4,24,9.4,3.2,78,2750,805,1.1,9.2,639,0.9,6.905,523,0,0,0,0.6,0.007,36.2
607,138,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,199,52.4,24,9.4,3.2,107,2750,805,1.1,9.2,639,0.9,6.905,523,0,0,0,0.6,0.007,35.4
608,142,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,284,0,0,0,0,0,2750,863,1.1,9.2,631,0.9,6.905,517,0,0,0,0.6,0.006,39.1
609,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,238,52.4,24,9.4,3.2,42,2750,861,1.1,9.2,630,0.9,6.905,515,0,0,0,0.6,0.006,37.1
610,140,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,210,52.4,24,9.4,3.2,70,2750,857,1.1,9.2,627,0.9,6.905,513,0,0,0,0.6,0.007,32.2
611,138,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,179,52.4,24,9.4,3.2,97,2750,837,1.1,9.2,638,0.9,6.905,522,0,0,0,0.6,0.007,30.7
612,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,386,0,0,0,0,0,2750,776,1.1,9.2,642,0.9,6.905,526,0,0,0,0.45,0.014,50
613,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,325,52.4,24,9.4,3.2,57,2750,771,1.1,9.2,638,0.9,6.905,522,0,0,0,0.45,0.014,49.1
614,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,287,52.4,24,9.4,3.2,96,2750,765,1.1,9.2,634,0.9,6.905,518,0,0,0,0.45,0.014,45.8
615,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,247,52.4,24,9.4,3.2,133,2750,743,1.1,9.2,642,0.9,6.905,525,0,0,0,0.45,0.015,37.9
616,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,338,0,0,0,0,0,2750,812,1.1,9.2,645,0.9,6.905,527,0,0,0,0.45,0.014,45.2
617,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,285,52.4,24,9.4,3.2,50,2750,807,1.1,9.2,641,0.9,6.905,525,0,0,0,0.45,0.014,44.8
618,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,251,52.4,24,9.4,3.2,84,2750,803,1.1,9.2,637,0.9,6.905,522,0,0,0,0.45,0.014,41.3
619,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,216,52.4,24,9.4,3.2,116,2750,781,1.1,9.2,647,0.9,6.905,529,0,0,0,0.45,0.015,37
620,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,300,0,0,0,0,0,2750,845,1.1,9.2,645,0.9,6.905,527,0,0,0,0.45,0.014,38.3
621,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,253,52.4,24,9.4,3.2,45,2750,841,1.1,9.2,641,0.9,6.905,524,0,0,0,0.45,0.014,37
622,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,223,52.4,24,9.4,3.2,74,2750,817,1.1,9.2,649,0.9,6.905,531,0,0,0,0.45,0.014,33.7
623,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,192,52.4,24,9.4,3.2,103,2750,815,1.1,9.2,647,0.9,6.905,530,0,0,0,0.45,0.015,27.8
624,135,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,270,0,0,0,0,0,2750,876,1.1,9.2,641,0.9,6.905,525,0,0,0,0.45,0.014,35.7
625,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,228,52.4,24,9.4,3.2,70,2750,873,1.1,9.2,639,0.9,6.905,522,0,0,0,0.45,0.014,31.1
626,134,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,201,52.4,24,9.4,3.2,67,2750,869,1.1,9.2,636,0.9,6.905,520,0,0,0,0.45,0.014,27.3
627,133,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,173,52.4,24,9.4,3.2,93,2750,847,1.1,9.2,646,0.9,6.905,528,0,0,0,0.45,0.015,23.5
628,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,298,52.4,24,9.4,3.2,75,2730,623,0.852,9.677,664,0.8,6.815,664,0,0,0,0.45,0.014,54.1
629,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,263,52.4,24,9.4,3.2,66,2730,635,0.852,9.677,678,0.8,6.815,678,0,0,0,0.45,0.014,48.4
630,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,236,52.4,24,9.4,3.2,59,2730,665,0.852,9.677,678,0.8,6.815,678,0,0,0,0.45,0.015,42.5
631,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,214,52.4,24,9.4,3.2,53,2730,674,0.852,9.677,687,0.8,6.815,687,0,0,0,0.45,0.015,38
632,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,280,52.4,24,9.4,3.2,93,2730,621,0.852,9.677,662,0.8,6.815,662,0,0,0,0.45,0.014,53.5
633,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,247,52.4,24,9.4,3.2,82,2730,634,0.852,9.677,676,0.8,6.815,676,0,0,0,0.45,0.014,48.3
634,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,221,52.4,24,9.4,3.2,74,2730,664,0.852,9.677,676,0.8,6.815,676,0,0,0,0.45,0.015,41.9
635,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,200,52.4,24,9.4,3.2,67,2730,672,0.852,9.677,685,0.8,6.815,685,0,0,0,0.45,0.015,37
636,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,261,52.4,24,9.4,3.2,112,2730,600,0.852,9.677,670,0.8,6.815,670,0,0,0,0.45,0.015,51.4
637,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,230,52.4,24,9.4,3.2,99,2730,612,0.852,9.677,684,0.8,6.815,684,0,0,0,0.45,0.015,45.5
638,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,207,52.4,24,9.4,3.2,88,2730,642,0.852,9.677,685,0.8,6.815,685,0,0,0,0.45,0.016,40.1
639,112,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,187,52.4,24,9.4,3.2,80,2730,651,0.852,9.677,694,0.8,6.815,694,0,0,0,0.45,0.016,34.9
640,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,86,52.4,24,9.4,3.2,86,2730,738.5874617,0.852,9.644,449.8669085,0.8,6.815,599.8225446,0.2113,0.597,449.8669085,0.6,0.03,22.6
641,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,77.4,52.4,24,9.4,3.2,94.6,2730,715.4320582,0.852,9.644,456.0879371,0.8,6.815,608.1172495,0.2073,2.713,456.0879371,0.6,0.03,21.3
642,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,68.8,52.4,24,9.4,3.2,103.2,2730,714.6057464,0.852,9.644,455.5611634,0.8,6.815,607.4148845,0.2073,2.713,455.5611634,0.6,0.035,20.2
643,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,62.54545455,52.4,24,9.4,3.2,93.81818182,2730,719.7971205,0.852,9.644,458.8706643,0.8,6.815,611.8275524,0.1391,0.597,458.8706643,0.6,0.035,18.9
644,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,70.36363636,52.4,24,9.4,3.2,86,2730,743.0111421,0.852,9.644,452.561332,0.8,6.815,603.4151093,0.2093,0.597,452.561332,0.6,0.03,16.2
645,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,78.18181818,52.4,24,9.4,3.2,78.18181818,2730,743.7857528,0.852,9.644,453.0331403,0.8,6.815,604.0441871,0.2093,0.597,453.0331403,0.6,0.03,15.4
646,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,95.55555556,52.4,24,9.4,3.2,95.55555556,2730,710.0969822,0.852,9.644,452.6868261,0.8,6.815,603.5824348,0.2093,0.597,452.6868261,0.6,0.03,26.4
647,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,86,52.4,24,9.4,3.2,105.1111111,2730,687.0672355,0.852,9.644,458.7836056,0.8,6.815,611.7114742,0.1391,0.597,458.7836056,0.6,0.03,24.6
648,86,50.3,25.3,1.9,15.6,29.6,48.6,5.5,6,9.2,168,239,280,76.44444444,52.4,24,9.4,3.2,114.6666667,2730,686.1777376,0.852,9.644,458.1896506,0.8,6.815,610.9195342,0.1381,0.597,458.1896506,0.6,0.035,22.3
649,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,91.11111111,52.4,24,9.4,3.2,91.11111111,2730,716.5523834,0.852,9.644,456.8021444,0.8,6.815,609.0695259,0.2291,2.713,456.8021444,0.6,0.03,25.5
650,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,82,52.4,24,9.4,3.2,100.2222222,2730,693.3551901,0.852,9.644,462.9823366,0.8,6.815,617.3097822,0.0282,0.597,462.9823366,0.6,0.035,23.5
651,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,72.88888889,52.4,24,9.4,3.2,109.3333333,2730,692.4995198,0.852,9.644,462.4109697,0.8,6.815,616.5479596,0.0282,0.597,462.4109697,0.6,0.035,22.2
652,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,82,52.4,24,9.4,3.2,82,2730,699.8949558,0.852,9.644,426.2996549,0.8,6.815,568.3995399,0.2379,4.962,426.2996549,0.6,0.03,19.6
653,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,73.8,52.4,24,9.4,3.2,90.2,2730,721.6245207,0.852,9.644,460.0356319,0.8,6.815,613.3808426,0.1121,0.597,460.0356319,0.6,0.03,23.2
654,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,65.6,52.4,24,9.4,3.2,98.4,2730,720.8296335,0.852,9.644,459.5288914,0.8,6.815,612.7051885,0.1121,0.597,459.5288914,0.6,0.035,19.4
655,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,74.54545455,52.4,24,9.4,3.2,74.54545455,2730,749.8905077,0.852,9.644,456.7514911,0.8,6.815,609.0019881,0.2291,2.713,456.7514911,0.6,0.03,18.1
656,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,67.09090909,52.4,24,9.4,3.2,82,2730,726.4970759,0.852,9.644,463.1418859,0.8,6.815,617.5225145,0.0282,0.597,463.1418859,0.6,0.03,17.5
657,82,33,44.1,1.3,15.4,23.6,44.5,4.3,5.2,8.2,140,194,234,59.63636364,52.4,24,9.4,3.2,89.45454545,2730,725.7744512,0.852,9.644,462.6812126,0.8,6.815,616.9082835,0.0282,0.597,462.6812126,0.6,0.035,16.2
658,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,233,52.5713,23.781,9.6769,4.6095,78,2730,643,0.852,9.677,688.5,0.8,6.815,688.5,0,0,0,0.6,0.011,44.6
659,113,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,223,52.5713,23.781,9.6769,4.6095,74,2730,652,0.852,9.677,697.5,0.8,6.815,697.5,0,0,0,0.45,0.018,43.4
660,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,253,52.5713,23.781,9.6776,4.6095,84,2730,616,0.852,9.677,690.5,0.8,6.815,690.5,0,0,0,0.6,0.011,47
661,113,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,258,52.5713,23.781,9.6769,4.6095,65,2730,626,0.852,9.677,701.5,0.8,6.815,701.5,0,0,0,0.45,0.018,46.8
662,100,46.9886,28.8626,2.065675,14.9161,30.4,49.4,5.9,6,9,169.23,227.11,259.02,130,52.5713,23.781,9.6769,4.6095,70,2730,625,0.852,9.644,462.6,0.8,6.815,462.6,0.0323,5.116,616.8,0.6,0.012,21.9
663,96,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.3,125,52.5713,23.781,9.6769,4.6095,67,2730,631,0.852,9.644,466.5,0.8,6.815,466.5,0.0143,5.106,622,0.45,0.018,20.5
664,100,46.9886,28.8626,2.0575,14.9161,30.4,49.4,5.9,6,9,169.23,227.11,259.02,144,52.5713,23.781,9.6769,4.6095,78,2730,598,0.852,9.644,464.7,0.8,6.815,464.7,0.0283,5.126,619.6,0.6,0.012,27.3
665,96,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.3,139,52.5713,23.781,9.6769,4.6095,75,2730,603,0.852,9.644,468.6,0.8,6.815,468.6,0.0123,5.106,624.8,0.45,0.018,24.4
666,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,184,52.5713,23.781,9.6769,4.6095,64,2750,709,1.1,9.2,621.9,0.9,6.905,760.1,0,0,0,0.6,0.01,34.7
667,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,221,52.5713,23.781,9.6769,4.6095,74,2750,652,1.1,9.2,625.95,0.9,6.905,765.05,0,0,0,0.6,0.01,42.3
668,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,197,52.5713,23.781,9.6769,4.6095,66,2750,683,1.1,9.2,625.95,0.9,6.905,765.05,0,0,0,0.6,0.01,34.9
669,118,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,304,52.5713,23.781,9.6769,4.6095,54,2750,617,1.1,9.2,620.55,0.9,6.905,758.45,0,0,0,0.6,0.01,52.8
670,114,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,294,52.5713,23.781,9.6769,4.6095,52,2750,624,1.1,9.2,627.75,0.9,6.905,767.25,0,0,0,0.45,0.014,50.4
671,114,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,190,52.5713,23.781,9.6769,4.6095,63,2750,690,1.1,9.2,632.25,0.9,6.905,772.75,0,0,0,0.45,0.016,33.6
672,114,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,214,52.5713,23.781,9.6769,4.6095,71,2750,659,1.1,9.2,632.7,0.9,6.905,773.3,0,0,0,0.45,0.015,39.8
673,114,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,178,52.5713,23.781,9.6769,4.6095,59,2750,695,1.1,9.2,636.75,0.9,6.905,778.25,0,0,0,0.45,0.016,28
674,140,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,219,52.5713,23.781,9.6769,4.6095,73,2750,832,1.1,9.2,634.15,0.9,6.905,518.85,0,0,0,0.6,0.007,32.5
675,140,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,263,52.5713,23.781,9.6776,4.6095,88,2750,770,1.1,9.2,637.45,0.9,6.905,521.55,0,0,0,0.6,0.007,41.6
676,140,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.06,364,52.5713,23.781,9.6769,4.6095,64,2750,729,1.1,9.2,629.75,0.9,6.905,515.25,0,0,0,0.6,0.007,50.4
677,140,46.9884,28.8626,2.0556,14.9261,30.4,49.4,5.9,6,9,169.23,227.1,261.08,210,52.5713,23.781,9.6769,4.6095,70,2750,837,1.1,9.2,638,0.9,6.905,522,0,0,0,0.6,0.006,30.4
678,134,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,201,52.5713,23.781,9.6769,4.6095,67,2750,849,1.1,9.2,646.8,0.9,6.905,529.2,0,0,0,0.45,0.016,27.7
679,134,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,223,52.5713,23.781,9.6769,4.6095,74,2750,817,1.1,9.2,649,0.9,6.905,531,0,0,0,0.45,0.015,34.5
680,134,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,251,52.5713,23.781,9.6776,4.6095,84,2750,783,1.1,9.2,647.9,0.9,6.905,530.1,0,0,0,0.45,0.014,40.3
681,134,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.28,345,52.5713,23.781,9.6769,4.6095,61,2750,742,1.1,9.2,640.75,0.9,6.905,524.25,0,0,0,0.45,0.014,50.7
