slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
761,122.0,0.5298550000000001,0.20700500000000002,0.020938,0.166415,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,406.6666667,0.0,0.0,0.0,0.0,0.0,2940,630.7155604,0.0004,0.043,588.6678563,0.0001,0.0349,883.0017845,0.0,0.0,0.0,0.006999999999999999,0.00015,65.9
762,120.0,0.5298550000000001,0.20700500000000002,0.020938,0.166415,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,342.8571429,0.0,0.0,0.0,0.0,0.0,2940,668.8329659,0.0004,0.043,595.4770923,0.0001,0.0349,893.2156384,0.0,0.0,0.0,0.006999999999999999,8e-05,55.6
763,118.0,0.5298550000000001,0.20700500000000002,0.020938,0.166415,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,295.0,0.0,0.0,0.0,0.0,0.0,2940,699.6435418,0.0004,0.043,594.6970105,0.0001,0.0349,892.0455158,0.0,0.0,0.0,0.006999999999999999,8e-05,44.9
764,114.0,0.5298550000000001,0.20700500000000002,0.020938,0.166415,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,304.0,0.529103,0.22435400000000003,0.121606,0.061900000000000004,76.0,2940,648.5141022,0.0004,0.043,605.2798287,0.0001,0.0349,907.9197431,0.0,0.0,0.0,0.006999999999999999,0.0001,66.1
765,112.0,0.530101,0.20700500000000002,0.020938,0.166417,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,256.0,0.529103,0.22435400000000003,0.121606,0.061900000000000004,64.0,2940,688.8950328,0.0004,0.043,613.3388034,0.0001,0.0349,920.0082051,0.0,0.0,0.0,0.006999999999999999,7.000000000000001e-05,55.1
766,110.0,0.530101,0.20700500000000002,0.020938,0.166417,23.4,51.0,3.7,4.7,7.8,140.96,219.0,246.0,220.0,0.529103,0.22435400000000003,0.121606,0.061900000000000004,55.0,2940,718.5882614,0.0004,0.043,610.8000222,0.0001,0.0349,916.2000332,0.0,0.0,0.0,0.006999999999999999,6e-05,44.6
767,193.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,343.0,0.6065,0.2243,0.0928,0.027200000000000002,86.0,2640,962.0,0.00231,0.07828,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,59.6
768,195.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,347.0,0.6065,0.2243,0.0928,0.027200000000000002,87.0,2640,1002.0,0.00231,0.07828,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,61.2
769,197.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,350.0,0.6065,0.2243,0.0928,0.027200000000000002,88.0,2640,1029.0,0.00231,0.07828,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,59.5
770,199.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,354.0,0.6065,0.2243,0.0928,0.027200000000000002,88.0,2640,1075.0,0.00231,0.07828,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,60.4
771,203.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,406.0,0.6065,0.2243,0.0928,0.027200000000000002,102.0,2640,1002.0,0.00231,0.07828,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,65.2
772,206.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,412.0,0.6065,0.2243,0.0928,0.027200000000000002,103.0,2640,1034.0,0.00231,0.07828,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,69.1
773,208.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,416.0,0.6065,0.2243,0.0928,0.027200000000000002,104.0,2640,1069.0,0.00231,0.07828,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,68.3
774,210.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,420.0,0.6065,0.2243,0.0928,0.027200000000000002,105.0,2640,1107.0,0.00231,0.07828,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,68.0
775,197.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,394.0,0.6065,0.2243,0.0928,0.027200000000000002,99.0,2640,1120.0,0.00231,0.07828,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,70.6
776,195.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,347.0,0.6065,0.2243,0.0928,0.027200000000000002,87.0,2640,997.0,0.00231,0.07828,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,63.9
777,195.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,406.0,0.4972,0.20510000000000003,0.126,0.069,44.0,2640,998.0,0.00231,0.07828,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,56.5
778,195.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,406.0,0.4972,0.20510000000000003,0.126,0.069,44.0,2640,998.0,0.00231,0.07828,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.05,51.2
779,192.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,362.0,0.4972,0.20510000000000003,0.126,0.069,88.0,2640,994.0,0.00231,0.07828,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,50.9
780,192.0,0.5255,0.2465,0.028300000000000002,0.1392,29.3,46.2,4.6,5.8,8.0,165.77,233.0,258.0,362.0,0.4972,0.20510000000000003,0.126,0.069,88.0,2640,994.0,0.00231,0.07828,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.05,44.9
781,120.0,0.465214,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,400.0,0.0,0.0,0.0,0.0,0.0,2640,585.0,0.002,0.078,651.0,0.001,0.068,651.0,0.0,0.0,0.0,0.0043,0.00014000000000000001,58.2
782,115.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,329.0,0.0,0.0,0.0,0.0,0.0,2640,605.0,0.002,0.078,673.0,0.001,0.068,673.0,0.0,0.0,0.0,0.0043,0.0001,48.1
783,113.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,283.0,0.0,0.0,0.0,0.0,0.0,2640,635.0,0.002,0.078,674.0,0.001,0.068,674.0,0.0,0.0,0.0,0.0043,0.00010999999999999999,43.6
784,114.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,253.0,0.0,0.0,0.0,0.0,0.0,2640,662.0,0.002,0.078,672.0,0.001,0.068,672.0,0.0,0.0,0.0,0.0043,0.00012,34.5
785,116.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,232.0,0.0,0.0,0.0,0.0,0.0,2640,693.0,0.002,0.078,673.0,0.001,0.068,673.0,0.0,0.0,0.0,0.0043,0.00012,29.2
786,118.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,215.0,0.0,0.0,0.0,0.0,0.0,2640,720.0,0.002,0.078,668.0,0.001,0.068,668.0,0.0,0.0,0.0,0.0043,0.0001,28.0
787,111.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,296.0,0.428331,0.221861,0.1271696667,0.059997,74.0,2640,623.0,0.002,0.078,662.0,0.001,0.068,662.0,0.0,0.0,0.0,0.0045000000000000005,0.00010999999999999999,57.8
788,109.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,249.0,0.428331,0.221861,0.1271696667,0.059997,62.0,2640,652.0,0.002,0.078,662.0,0.001,0.068,662.0,0.0,0.0,0.0,0.0043,8e-05,43.4
789,105.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,210.0,0.428331,0.221861,0.1271696667,0.059997,53.0,2640,664.0,0.002,0.078,674.0,0.001,0.068,674.0,0.0,0.0,0.0,0.0043,8e-05,36.3
790,106.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,188.0,0.428331,0.221861,0.1271696667,0.059997,47.0,2640,690.0,0.002,0.078,669.0,0.001,0.068,669.0,0.0,0.0,0.0,0.0043,0.0001,30.8
791,105.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,245.0,0.428331,0.221861,0.1271696667,0.059997,105.0,2640,620.0,0.002,0.078,690.0,0.001,0.068,690.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,63.2
792,103.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,206.0,0.428331,0.221861,0.1271696667,0.059997,88.0,2640,644.0,0.002,0.078,684.0,0.001,0.068,684.0,0.0,0.0,0.0,0.0043,8.999999999999999e-05,45.0
793,101.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,177.0,0.428331,0.221861,0.1271696667,0.059997,76.0,2640,669.0,0.002,0.078,679.0,0.001,0.068,679.0,0.0,0.0,0.0,0.0043,8e-05,34.2
794,102.0,0.46512300000000006,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,159.0,0.428331,0.221861,0.1271696667,0.059997,68.0,2640,700.0,0.002,0.078,680.0,0.001,0.068,680.0,0.0,0.0,0.0,0.0043,8e-05,24.6
795,105.0,0.46512300000000006,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,147.0,0.428331,0.221861,0.1271696667,0.059997,63.0,2640,717.0,0.002,0.078,666.0,0.001,0.068,666.0,0.0,0.0,0.0,0.0043,8.999999999999999e-05,21.2
796,96.0,0.465193,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,144.0,0.428331,0.221861,0.1271696667,0.059997,96.0,2640,688.0,0.002,0.078,699.0,0.001,0.068,699.0,0.0,0.0,0.0,0.0043,8.999999999999999e-05,42.2
797,99.0,0.465193,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,132.0,0.428331,0.221861,0.1271696667,0.059997,88.0,2640,708.0,0.002,0.078,687.0,0.001,0.068,687.0,0.0,0.0,0.0,0.0043,8e-05,30.7
798,100.0,0.465193,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,120.0,0.428331,0.221861,0.1271696667,0.059997,80.0,2640,727.0,0.002,0.078,675.0,0.001,0.068,675.0,0.0,0.0,0.0,0.0043,8.999999999999999e-05,18.1
799,102.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,111.0,0.428331,0.221861,0.1271696667,0.059997,74.0,2640,753.0,0.002,0.078,669.0,0.001,0.068,669.0,0.0,0.0,0.0,0.0043,8.999999999999999e-05,18.2
800,94.0,0.465193,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,118.0,0.428331,0.221861,0.1271696667,0.059997,118.0,2640,682.0,0.002,0.078,692.0,0.001,0.068,692.0,0.0,0.0,0.0,0.0043,0.00013,25.5
801,96.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,107.0,0.428331,0.221861,0.1271696667,0.059997,107.0,2640,701.0,0.002,0.078,680.0,0.001,0.068,680.0,0.0,0.0,0.0,0.0043,0.00012,20.1
802,97.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,97.0,0.428331,0.221861,0.1271696667,0.059997,97.0,2640,736.0,0.002,0.078,684.0,0.001,0.068,684.0,0.0,0.0,0.0,0.0043,0.00010999999999999999,18.9
803,99.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,90.0,0.428331,0.221861,0.1271696667,0.059997,90.0,2640,753.0,0.002,0.078,670.0,0.001,0.068,670.0,0.0,0.0,0.0,0.0043,0.00012,15.4
804,91.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,91.0,0.428331,0.221861,0.1271696667,0.059997,137.0,2640,677.0,0.002,0.078,687.0,0.001,0.068,687.0,0.0,0.0,0.0,0.0043,0.00013,15.0
805,93.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,83.0,0.428331,0.221861,0.1271696667,0.059997,124.0,2640,710.0,0.002,0.078,689.0,0.001,0.068,689.0,0.0,0.0,0.0,0.0043,0.00013,15.5
806,93.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,74.0,0.428331,0.221861,0.1271696667,0.059997,112.0,2640,737.0,0.002,0.078,685.0,0.001,0.068,685.0,0.0,0.0,0.0,0.0043,0.00013,15.5
807,94.0,0.465193,0.290396,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,68.0,0.428331,0.221861,0.1271696667,0.059997,103.0,2640,767.0,0.002,0.078,682.0,0.001,0.068,682.0,0.0,0.0,0.0,0.0043,0.00013,11.4
808,125.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,417.0,0.0,0.0,0.0,0.0,0.0,2640,551.0,0.002,0.078,643.0,0.001,0.068,643.0,0.0,0.0,0.0,0.004,0.00016,55.6
809,123.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,351.0,0.0,0.0,0.0,0.0,0.0,2640,597.0,0.002,0.078,664.0,0.001,0.068,664.0,0.0,0.0,0.0,0.004,0.00014000000000000001,49.4
810,117.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,282.0,0.0,0.0,0.0,0.0,0.0,2640,629.0,0.002,0.078,669.0,0.001,0.068,669.0,0.0,0.0,0.0,0.004,0.00012,47.4
811,118.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,262.0,0.0,0.0,0.0,0.0,0.0,2640,649.0,0.002,0.078,659.0,0.001,0.068,659.0,0.0,0.0,0.0,0.004,0.00013,40.5
812,119.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,238.0,0.0,0.0,0.0,0.0,0.0,2640,673.0,0.002,0.078,653.0,0.001,0.068,653.0,0.0,0.0,0.0,0.004,0.00013,37.2
813,121.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,220.0,0.0,0.0,0.0,0.0,0.0,2640,698.0,0.002,0.078,648.0,0.001,0.068,648.0,0.0,0.0,0.0,0.004,0.00010999999999999999,27.3
814,111.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,296.0,0.428331,0.221861,0.1271696667,0.059997,74.0,2640,577.0,0.002,0.078,673.0,0.001,0.068,673.0,0.0,0.0,0.0,0.004,0.00017,58.1
815,112.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,256.0,0.428331,0.221861,0.1271696667,0.059997,64.0,2640,599.0,0.002,0.078,667.0,0.001,0.068,667.0,0.0,0.0,0.0,0.004,0.00016,44.8
816,105.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,210.0,0.428331,0.221861,0.1271696667,0.059997,52.0,2640,627.0,0.002,0.078,698.0,0.001,0.068,698.0,0.0,0.0,0.0,0.004,0.00015,41.1
817,108.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,192.0,0.428331,0.221861,0.1271696667,0.059997,48.0,2640,658.0,0.002,0.078,668.0,0.001,0.068,668.0,0.0,0.0,0.0,0.004,0.00015,33.1
818,108.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,252.0,0.428331,0.221861,0.1271696667,0.059997,108.0,2640,575.0,0.002,0.078,671.0,0.001,0.068,671.0,0.0,0.0,0.0,0.004,0.00017,51.4
819,104.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,208.0,0.428331,0.221861,0.1271696667,0.059997,89.0,2640,617.0,0.002,0.078,687.0,0.001,0.068,687.0,0.0,0.0,0.0,0.004,0.00014000000000000001,44.8
820,102.0,0.322144,0.4105858,0.016604,0.154614,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,179.0,0.428331,0.221861,0.1271696667,0.059997,77.0,2640,625.0,0.002,0.078,695.0,0.001,0.068,695.0,0.0,0.0,0.0,0.004,0.00017,39.0
821,102.0,0.322144,0.4105858,0.016604,0.154616,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,159.0,0.428331,0.221861,0.1271696667,0.059997,68.0,2640,655.0,0.002,0.078,696.0,0.001,0.068,696.0,0.0,0.0,0.0,0.004,0.00016,27.0
822,103.0,0.322146,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,144.0,0.428331,0.221861,0.1271696667,0.059997,62.0,2640,676.0,0.002,0.078,687.0,0.001,0.068,687.0,0.0,0.0,0.0,0.004,0.00014000000000000001,21.5
823,99.0,0.322146,0.4105938,0.016604,0.154616,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,149.0,0.428331,0.221861,0.1271696667,0.059997,99.0,2640,641.0,0.002,0.078,714.0,0.001,0.068,714.0,0.0,0.0,0.0,0.004,0.00017,35.2
824,98.0,0.322146,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,131.0,0.428331,0.221861,0.1271696667,0.059997,87.0,2640,658.0,0.002,0.078,700.0,0.001,0.068,700.0,0.0,0.0,0.0,0.004,0.00016,24.2
825,100.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,120.0,0.428331,0.221861,0.1271696667,0.059997,80.0,2640,687.0,0.002,0.078,698.0,0.001,0.068,698.0,0.0,0.0,0.0,0.004,0.00014000000000000001,26.2
826,102.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,111.0,0.428331,0.221861,0.1271696667,0.059997,74.0,2640,709.0,0.002,0.078,688.0,0.001,0.068,688.0,0.0,0.0,0.0,0.004,0.00016,18.8
827,97.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,121.0,0.428331,0.221861,0.1271696667,0.059997,121.0,2640,656.0,0.002,0.078,697.0,0.001,0.068,697.0,0.0,0.0,0.0,0.004,0.00016,31.7
828,96.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,107.0,0.428331,0.221861,0.1271696667,0.059997,107.0,2640,687.0,0.002,0.078,697.0,0.001,0.068,697.0,0.0,0.0,0.0,0.004,0.00016,27.1
829,98.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,98.0,0.428331,0.221861,0.1271696667,0.059997,98.0,2640,712.0,0.002,0.078,691.0,0.001,0.068,691.0,0.0,0.0,0.0,0.004,0.00015,21.6
830,101.0,0.32165900000000003,0.4105938,0.016604,0.154412,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,92.0,0.428331,0.221861,0.1271696667,0.059997,92.0,2640,734.0,0.002,0.078,682.0,0.001,0.068,682.0,0.0,0.0,0.0,0.004,0.00016,15.8
831,129.0,0.465214,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,430.0,0.0,0.0,0.0,0.0,0.0,2640,725.0,0.002,0.078,623.0,0.001,0.068,510.0,0.0,0.0,0.0,0.006999999999999999,6e-05,69.6
832,129.0,0.465214,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,369.0,0.0,0.0,0.0,0.0,0.0,2640,758.0,0.002,0.078,625.0,0.001,0.068,512.0,0.0,0.0,0.0,0.006999999999999999,3e-05,56.0
833,126.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,315.0,0.0,0.0,0.0,0.0,0.0,2640,793.0,0.002,0.078,628.0,0.001,0.068,514.0,0.0,0.0,0.0,0.006999999999999999,3e-05,45.5
834,127.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,282.0,0.0,0.0,0.0,0.0,0.0,2640,815.0,0.002,0.078,619.0,0.001,0.068,507.0,0.0,0.0,0.0,0.006999999999999999,3e-05,42.5
835,124.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,248.0,0.0,0.0,0.0,0.0,0.0,2640,865.0,0.002,0.078,631.0,0.001,0.068,516.0,0.0,0.0,0.0,0.006999999999999999,3e-05,30.6
836,124.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,330.0,0.428331,0.221861,0.1271696667,0.059997,83.0,2640,723.0,0.002,0.078,622.0,0.001,0.068,509.0,0.0,0.0,0.0,0.0053,0.0001,61.0
837,118.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,270.0,0.428331,0.221861,0.1271696667,0.059997,67.0,2640,777.0,0.002,0.078,641.0,0.001,0.068,525.0,0.0,0.0,0.0,0.006999999999999999,4e-05,48.2
838,117.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,234.0,0.428331,0.221861,0.1271696667,0.059997,58.0,2640,809.0,0.002,0.078,641.0,0.001,0.068,524.0,0.0,0.0,0.0,0.006999999999999999,4e-05,43.2
839,119.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,211.0,0.428331,0.221861,0.1271696667,0.059997,53.0,2640,838.0,0.002,0.078,637.0,0.001,0.068,521.0,0.0,0.0,0.0,0.006999999999999999,4e-05,35.6
840,121.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,194.0,0.428331,0.221861,0.1271696667,0.059997,48.0,2640,866.0,0.002,0.078,632.0,0.001,0.068,517.0,0.0,0.0,0.0,0.006999999999999999,4e-05,28.5
841,115.0,0.465076,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,268.0,0.428331,0.221861,0.1271696667,0.059997,115.0,2640,741.0,0.002,0.078,637.0,0.001,0.068,521.0,0.0,0.0,0.0,0.0053,0.0001,60.6
842,116.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,232.0,0.428331,0.221861,0.1271696667,0.059997,99.0,2640,781.0,0.002,0.078,644.0,0.001,0.068,527.0,0.0,0.0,0.0,0.006999999999999999,4e-05,49.2
843,115.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,202.0,0.428331,0.221861,0.1271696667,0.059997,86.0,2640,813.0,0.002,0.078,643.0,0.001,0.068,526.0,0.0,0.0,0.0,0.006999999999999999,4e-05,41.3
844,117.0,0.46512300000000006,0.290364,0.016097999999999998,0.152808,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,182.0,0.428331,0.221861,0.1271696667,0.059997,78.0,2640,846.0,0.002,0.078,643.0,0.001,0.068,526.0,0.0,0.0,0.0,0.006999999999999999,4e-05,36.4
845,119.0,0.46512300000000006,0.290364,0.016097999999999998,0.15281,25.8,47.3,4.3,5.6,8.2,135.61,210.0,227.0,167.0,0.428331,0.221861,0.1271696667,0.059997,71.0,2640,869.0,0.002,0.078,634.0,0.001,0.068,518.0,0.0,0.0,0.0,0.006999999999999999,4e-05,28.9
846,137.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,457.0,0.0,0.0,0.0,0.0,0.0,2640,706.0,0.002,0.078,608.0,0.001,0.068,497.0,0.0,0.0,0.0,0.0055000000000000005,0.00010999999999999999,70.5
847,128.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,366.0,0.0,0.0,0.0,0.0,0.0,2640,755.0,0.002,0.078,623.0,0.001,0.068,510.0,0.0,0.0,0.0,0.0055000000000000005,3e-05,48.4
848,126.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,315.0,0.0,0.0,0.0,0.0,0.0,2640,796.0,0.002,0.078,630.0,0.001,0.068,515.0,0.0,0.0,0.0,0.0055000000000000005,2e-05,53.6
849,128.0,0.322144,0.4105858,0.016604,0.155186,19.1,48.9,2.8765,4.4,8.5,142.88,195.0,222.0,284.0,0.0,0.0,0.0,0.0,0.0,2640,827.0,0.002,0.078,628.0,0.001,0.068,514.0,0.0,0.0,0.0,0.0055000000000000005,2e-05,50.4
